,bath,bhk,building_status,rate_persqft,area _insqft,location,property_type,construction_status,price
4407,3,3,1,5100,1874,Tellapur,1,0,95.57
4408,3,3,1,5500,1538,Tellapur,1,0,84.59
4409,3,3,1,5500,3569,Tellapur,1,0,196.3
4410,3,3,1,5200,1538,Tellapur,1,0,79.98
4411,3,3,0,5200,2150,Tellapur,1,0,111.8
4412,3,3,1,5500,1538,Tellapur,1,0,84.59
4413,3,3,1,5500,1432,Tellapur,1,0,78.76
4414,3,3,1,5500,1412,Tellapur,1,0,77.66
4415,3,3,1,5500,1597,Tellapur,1,0,87.84
4416,3,3,1,5500,2132,Tellapur,1,0,117.26
4417,3,3,1,4701,1792,Tellapur,1,0,84.24
4418,2,3,1,4700,1432,Tellapur,1,1,67.3
4419,2,3,1,4702,1412,Tellapur,1,1,66.39
4420,2,3,1,4700,1432,Tellapur,1,1,67.3
4421,3,3,1,4702,1344,Tellapur,1,1,63.19
4422,2,3,1,4700,1597,Tellapur,1,1,75.06
4423,2,3,1,5500,1538,Tellapur,1,0,84.59
4424,3,3,1,4821,1597,Tellapur,1,0,76.99
4425,3,3,1,4700,2132,Tellapur,1,0,100.2
4426,3,3,1,4696,2208,Tellapur,1,1,103.69
4427,3,3,1,4700,1597,Tellapur,1,0,75.06
4428,3,3,1,4700,2208,Tellapur,1,0,103.78
4429,3,3,1,4821,1597,Tellapur,1,0,76.99
4430,3,3,0,5500,1538,Tellapur,1,1,84.59
4432,3,3,1,4700,1538,Tellapur,1,1,72.29
4433,3,3,1,4696,1597,Tellapur,1,1,75.0
4434,2,3,1,4699,1432,Tellapur,1,1,67.29
4435,3,3,1,4833,2131,Tellapur,1,1,102.99
4436,2,3,1,4700,1597,Tellapur,1,0,75.06
4437,3,3,1,4700,2191,Tellapur,1,0,102.98
4438,3,3,1,4799,1792,Tellapur,1,0,86.0
4439,3,3,0,6585,1230,Tellapur,1,0,81.0
4440,3,3,1,4695,1874,Tellapur,1,1,87.98
4441,2,3,1,4702,1412,Tellapur,1,1,66.39
4442,3,3,1,4700,2150,Tellapur,1,0,101.05
4443,3,3,1,5500,3924,Tellapur,1,0,215.82
4444,3,3,1,4700,1687,Tellapur,1,0,79.29
4445,3,3,1,4841,1673,Tellapur,1,0,80.99
4446,3,3,1,4801,1687,Tellapur,1,0,80.99
4447,3,3,1,4781,1673,Tellapur,1,0,79.99
4448,3,3,1,5500,1874,Tellapur,1,0,103.07
4449,2,3,0,5059,1344,Tellapur,1,0,67.99
4450,3,3,0,5586,1432,Tellapur,1,0,79.99
4451,3,3,0,6117,1373,Tellapur,1,0,83.99
4452,3,3,0,5200,1597,Tellapur,1,0,83.04
4453,3,3,1,5200,1412,Tellapur,1,0,73.42
4454,3,3,1,5200,1673,Tellapur,1,0,87.0
4455,3,3,1,5000,1597,Tellapur,1,0,79.85
4456,3,3,1,5461,1538,Tellapur,1,0,83.99
4457,3,3,1,5100,1874,Tellapur,1,1,95.57
4458,3,3,1,5311,1412,Tellapur,1,0,74.99
4459,3,3,1,4651,2150,Tellapur,1,0,100.0
4460,3,3,1,5159,2132,Tellapur,1,0,109.99
4461,3,3,1,5200,2150,Tellapur,1,0,111.8
4462,2,3,1,4880,1432,Tellapur,1,0,69.88
4463,2,3,1,5200,1412,Tellapur,1,0,73.42
4464,3,3,1,5200,1792,Tellapur,1,0,93.18
4465,2,3,1,5167,1432,Tellapur,1,0,73.99
4466,3,3,1,5500,2132,Tellapur,1,0,117.26
4467,3,3,1,5100,2150,Tellapur,1,0,109.65
4468,3,3,1,5133,1344,Tellapur,1,0,68.99
4469,4,3,1,5500,3924,Tellapur,1,0,215.82
4470,4,3,1,5500,3569,Tellapur,1,0,196.3
4471,3,3,1,5071,1538,Tellapur,1,1,77.99
4472,3,3,1,5927,1687,Tellapur,1,1,99.99
4473,2,3,1,5656,1432,Tellapur,1,0,80.99
4474,3,3,1,5000,1597,Tellapur,1,0,79.85
4475,3,3,1,5580,1344,Tellapur,1,0,75.0
4476,3,3,1,5000,1538,Tellapur,1,0,76.9
4477,3,3,1,5100,1538,Tellapur,1,0,78.44
4478,3,3,1,5317,1792,Tellapur,1,0,95.28
4479,3,3,0,5200,1673,Tellapur,1,0,87.0
4480,3,3,1,5150,1597,Tellapur,1,0,82.25
4481,2,3,1,5097,1432,Tellapur,1,0,72.99
4482,3,3,1,5200,1687,Tellapur,1,0,87.72
4483,3,3,1,5020,1673,Tellapur,1,1,83.98
4484,3,3,1,5322,1597,Tellapur,1,0,84.99
4485,3,3,1,5038,1687,Tellapur,1,0,84.99
4486,3,3,1,5000,1673,Tellapur,1,0,83.65
4487,3,3,1,5000,1344,Tellapur,1,0,67.2
4488,3,3,1,5022,1792,Tellapur,1,0,89.99
4489,3,3,1,4799,1792,Tellapur,1,0,86.0
4490,2,3,1,4700,1673,Tellapur,1,1,78.63
4491,2,3,1,4700,1792,Tellapur,1,1,84.22
4492,3,3,1,4696,1597,Tellapur,1,1,75.0
4493,3,3,1,5333,1500,Tellapur,2,1,80.0
4494,3,3,1,4700,1538,Tellapur,1,1,72.29
4495,2,3,1,4700,1874,Tellapur,1,1,88.08
4496,2,3,1,4700,1792,Tellapur,1,1,84.22
4497,3,3,0,5929,1874,Tellapur,1,0,111.11
4498,2,3,1,4700,1874,Tellapur,1,1,88.08
4499,3,3,1,6176,1538,Tellapur,1,1,94.99
4500,2,3,1,4700,1673,Tellapur,1,1,78.63
4501,3,3,1,5050,1597,Tellapur,1,0,80.65
4502,3,3,1,5050,1597,Tellapur,1,0,80.65
4503,3,3,1,4900,1344,Tellapur,1,1,65.86
4504,3,3,1,4800,1344,Tellapur,1,0,64.51
4505,3,3,1,5500,1874,Tellapur,1,0,103.07
4506,3,3,1,5050,2132,Tellapur,1,0,107.67
4507,3,3,0,5275,1687,Tellapur,1,0,88.99
4508,3,3,1,5206,1687,Tellapur,1,0,87.83
4509,3,3,1,4700,1792,Tellapur,1,1,84.22
4510,3,3,1,5385,1597,Tellapur,1,1,86.0
4511,2,3,1,5050,1412,Tellapur,1,0,71.31
4512,3,3,1,4901,1673,Tellapur,1,0,81.99
4513,2,3,1,4888,1432,Tellapur,1,1,70.0
4514,3,3,1,4700,1792,Tellapur,1,0,84.22
4516,3,3,1,4999,2083,Tellapur,1,0,104.13
4517,3,3,1,4899,2083,Tellapur,1,0,102.05
4518,3,3,1,4999,1593,Tellapur,1,0,79.63
4519,3,3,1,4899,1593,Tellapur,1,0,78.04
4520,2,3,1,4700,1673,Tellapur,1,0,78.63
4521,3,3,1,4699,1874,Tellapur,1,1,88.06
4522,3,3,1,4758,1597,Tellapur,1,1,75.99
4523,3,3,1,4701,2191,Tellapur,1,1,103.0
4524,3,3,1,4800,2150,Tellapur,1,1,103.2
4525,3,3,1,4700,2208,Tellapur,1,1,103.78
4526,3,3,1,4802,1874,Tellapur,1,0,89.99
4527,3,3,1,5500,1538,Tellapur,1,0,84.59
4528,3,3,1,5400,1597,Tellapur,1,1,86.24
4529,3,3,1,5208,1344,Tellapur,1,0,70.0
4530,2,3,1,5500,1432,Tellapur,1,0,78.76
4531,3,3,1,5453,1687,Tellapur,1,0,91.99
4532,3,3,1,5071,1538,Tellapur,1,0,77.99
4534,3,3,1,4698,1673,Tellapur,1,1,78.6
4535,2,3,1,4702,1412,Tellapur,1,1,66.39
4536,3,3,1,4800,2208,Tellapur,1,1,105.98
4537,2,3,1,4700,2132,Tellapur,1,1,100.2
4538,3,3,1,5201,1538,Tellapur,1,0,79.99
4539,2,3,1,4781,1673,Tellapur,1,0,79.99
4540,3,3,1,4699,2132,Tellapur,1,1,100.18
4541,3,3,1,4700,1597,Tellapur,1,1,75.06
4542,4,3,1,8664,3924,Tellapur,1,0,339.98
4543,3,3,1,4699,1673,Tellapur,1,1,78.61
4544,3,3,1,5038,1687,Tellapur,1,1,84.99
4545,3,3,1,5952,1344,Tellapur,1,1,79.99
4546,3,3,1,4722,1673,Tellapur,1,1,79.0
4547,3,3,1,4910,1792,Tellapur,1,1,87.99
4548,3,3,1,4700,1538,Tellapur,1,1,72.29
4549,3,3,1,5500,1673,Tellapur,1,1,92.02
4550,2,3,1,4700,1687,Tellapur,1,0,79.29
4551,3,3,1,4700,1687,Tellapur,1,1,79.29
4552,2,3,1,4700,1687,Tellapur,1,1,79.29
4553,3,3,1,4836,1344,Tellapur,1,1,65.0
4554,4,3,1,4700,3569,Tellapur,1,1,167.74
4555,3,3,1,4690,2132,Tellapur,1,0,99.99
4556,3,3,1,4700,1874,Tellapur,1,1,88.08
4557,3,3,1,5500,1673,Tellapur,1,0,92.02
4558,3,3,1,4800,2208,Tellapur,1,0,105.98
4559,3,3,1,5201,1538,Tellapur,1,0,79.99
4560,3,3,1,4696,2208,Tellapur,1,1,103.69
4561,3,3,1,4695,1874,Tellapur,1,1,87.98
4562,3,3,1,4700,2150,Tellapur,1,0,101.05
4563,3,3,1,4699,2208,Tellapur,1,1,103.75
4564,3,3,1,4699,1687,Tellapur,1,1,79.27
4565,2,3,1,4700,1432,Tellapur,1,1,67.3
4566,2,3,1,4700,2208,Tellapur,1,0,103.78
4567,3,3,1,4700,2208,Tellapur,1,1,103.78
4568,2,3,1,4700,1597,Tellapur,1,1,75.06
4569,2,3,1,4700,1673,Tellapur,1,0,78.63
4570,3,3,1,4941,1538,Tellapur,1,1,75.99
4571,2,3,1,4700,1792,Tellapur,1,1,84.22
4573,3,3,1,4700,2208,Tellapur,1,1,103.78
4574,3,3,1,5111,2191,Tellapur,1,0,111.98
4575,2,3,1,5600,1432,Tellapur,1,0,80.19
4576,3,3,1,5260,1673,Tellapur,1,0,88.0
4577,3,3,1,5400,1673,Tellapur,1,0,90.34
4578,3,3,1,5400,1792,Tellapur,1,1,96.77
4579,2,3,1,5400,1412,Tellapur,1,1,76.25
4581,3,3,1,5500,2208,Tellapur,1,0,121.44
4582,4,3,1,5000,3924,Tellapur,1,1,196.2
4583,3,3,1,5334,1687,Tellapur,1,1,89.98
4584,3,3,1,5500,2150,Tellapur,1,0,118.25
4585,2,3,1,5600,1412,Tellapur,1,0,79.07
4586,3,3,1,5400,2150,Tellapur,1,1,116.1
4587,3,3,1,5400,1597,Tellapur,1,0,86.24
4588,3,3,1,5600,1792,Tellapur,2,0,100.35
4589,3,3,1,5600,1344,Tellapur,1,0,75.26
4590,2,3,1,5600,1432,Tellapur,1,0,80.19
4591,3,3,1,5600,1538,Tellapur,1,0,86.13
4592,2,3,1,5100,1412,Tellapur,1,0,72.01
4593,2,3,1,4700,1538,Tellapur,1,1,72.29
4594,4,3,1,6500,3569,Tellapur,1,0,231.98
4595,3,3,1,5385,1597,Tellapur,1,0,86.0
4596,3,3,1,5600,1344,Tellapur,1,0,75.26
4597,3,3,1,5500,1673,Tellapur,1,0,92.02
4598,3,3,1,5600,1673,Tellapur,1,0,93.69
4599,2,3,1,5600,1432,Tellapur,1,1,80.19
4600,2,3,1,5400,1344,Tellapur,1,1,72.58
4602,3,3,1,5600,2132,Tellapur,1,0,119.39
4603,3,3,1,5600,1673,Tellapur,1,0,93.69
4604,2,3,1,4900,1412,Tellapur,1,1,69.19
4605,3,3,0,5500,2132,Tellapur,1,0,117.26
4606,3,3,1,5500,2208,Tellapur,1,0,121.44
4607,3,3,1,5400,1597,Tellapur,1,0,86.24
4608,3,3,1,5500,1597,Tellapur,1,0,87.84
4609,3,3,1,5500,1687,Tellapur,1,0,92.78
4610,3,3,1,5500,1874,Tellapur,1,0,103.07
4611,3,3,1,4900,1597,Tellapur,1,1,78.25
4612,3,3,1,5116,2150,Tellapur,1,0,109.99
4614,3,3,1,5500,2191,Tellapur,1,0,120.5
4615,3,3,1,4811,1538,Tellapur,1,1,73.99
4616,3,3,1,5500,1874,Tellapur,1,0,103.07
4617,4,3,1,5096,3924,Tellapur,1,1,199.97
4618,3,3,1,5112,2132,Tellapur,1,0,108.99
4619,3,3,1,5400,1874,Tellapur,1,1,101.2
4620,2,3,1,5169,1412,Tellapur,1,0,72.99
4621,3,3,1,5117,2208,Tellapur,1,0,112.98
4622,3,3,0,5259,1597,Tellapur,1,1,83.99
4623,3,3,1,4700,2208,Tellapur,1,0,103.78
4624,3,3,1,5400,1344,Tellapur,1,0,72.58
4625,2,3,1,5400,1412,Tellapur,1,0,76.25
4626,3,3,1,5500,2191,Tellapur,1,0,120.5
4627,3,3,1,6261,1597,Tellapur,1,1,99.99
4629,3,3,1,5400,1344,Tellapur,1,0,72.58
4630,3,3,1,5500,2700,Tellapur,3,0,148.5
4631,3,3,1,5434,2208,Tellapur,1,1,119.98
4632,3,3,1,5400,1874,Tellapur,1,1,101.2
4633,3,3,1,5580,1344,Tellapur,1,0,75.0
4634,3,3,1,5519,1874,Tellapur,1,0,103.43
4635,2,3,1,5400,1344,Tellapur,1,0,72.58
4636,3,3,1,5500,1344,Tellapur,1,0,73.92
4637,4,3,1,4700,3569,Tellapur,1,1,167.74
4638,3,3,1,5600,1344,Tellapur,1,0,75.26
4639,3,3,0,6976,2150,Tellapur,1,1,149.98
4640,3,3,1,5200,1597,Tellapur,1,0,83.04
4641,3,3,1,5400,1597,Tellapur,1,1,86.24
4642,3,3,1,5600,1597,Tellapur,1,0,89.43
4643,3,3,1,4700,2150,Tellapur,1,0,101.05
4645,4,4,1,6500,5036,Tellapur,1,1,327.34
4647,4,4,1,5200,5036,Tellapur,1,0,261.87
4648,4,4,1,7120,4550,Tellapur,3,0,323.96
4649,4,4,1,6901,4550,Tellapur,3,0,314.0
4652,4,4,1,6616,5036,Tellapur,1,1,333.18
4654,4,4,1,5900,5036,Tellapur,1,1,297.12
4655,4,4,1,5659,5036,Tellapur,1,1,284.99
4657,4,4,1,5957,5036,Tellapur,1,1,299.99
4660,4,4,1,5600,5036,Tellapur,1,0,282.02
4661,4,4,1,5400,3569,Tellapur,1,0,192.73
4662,4,4,1,5300,5036,Tellapur,1,0,266.91
4663,4,4,1,6897,6495,Tellapur,3,0,447.96
4664,4,4,1,6897,6495,Tellapur,3,0,447.96
4665,4,4,1,6354,5036,Tellapur,1,1,319.99
4666,4,4,1,7750,1980,Tellapur,3,0,153.45
4667,3,4,0,5688,1670,Tellapur,1,0,94.99
4668,5,4,0,5957,5036,Tellapur,1,1,299.99
4669,4,4,1,6764,3400,Tellapur,3,0,229.98
4671,4,4,1,7283,4050,Tellapur,3,0,294.96
4672,4,4,1,6650,2836,Tellapur,3,0,188.59
4673,4,4,1,6000,4945,Tellapur,1,0,296.7
4675,4,4,1,6888,4660,Tellapur,3,0,320.98
4676,4,4,1,6890,4020,Tellapur,3,0,276.98
4677,4,4,1,6885,4110,Tellapur,3,0,282.97
4678,4,4,1,6888,4660,Tellapur,3,0,320.98
4679,4,4,1,6418,5036,Tellapur,1,1,323.21
4680,4,4,1,5500,5036,Tellapur,1,0,276.98
4681,4,4,1,8056,4220,Tellapur,3,1,339.96
4683,4,4,1,5500,4945,Tellapur,1,0,271.98
4684,4,4,1,5500,3569,Tellapur,1,0,196.3
4685,4,4,1,6000,5036,Tellapur,1,0,302.16
4686,4,4,1,6000,6374,Tellapur,1,0,382.44
4687,4,4,1,5361,5036,Tellapur,1,1,269.98
4688,5,4,0,8029,4110,Tellapur,3,1,329.99
4689,4,4,1,6813,4535,Tellapur,3,0,308.97
4690,4,4,1,6500,4600,Tellapur,3,0,299.0
4691,4,4,1,6140,4055,Tellapur,3,0,248.98
4694,4,4,1,8029,4110,Tellapur,3,0,329.99
4696,4,4,1,5357,2800,Tellapur,3,0,150.0
4699,5,4,1,7601,3223,Tellapur,3,0,244.98
4700,4,4,1,8200,3450,Tellapur,3,0,282.9
4703,4,4,1,5460,5036,Tellapur,1,1,274.97
4704,4,4,1,5800,5036,Tellapur,1,0,292.09
4709,4,4,1,6949,5036,Tellapur,1,1,349.95
4710,4,4,1,7000,5962,Tellapur,3,0,417.34
4712,4,4,1,8500,6374,Tellapur,1,0,541.79
4714,4,4,1,5281,5036,Tellapur,1,1,265.95
4715,4,4,1,5957,5036,Tellapur,1,1,299.99
4717,4,4,1,7500,4000,Tellapur,3,1,300.0
4720,4,4,1,6500,4000,Tellapur,3,1,260.0
4723,4,4,0,5202,5036,Tellapur,1,1,261.97
4725,4,4,1,6886,5460,Tellapur,3,0,375.98
4726,5,5,1,7004,3569,Tellapur,1,0,249.97
4727,5,5,1,6949,5036,Tellapur,1,1,349.95
4728,5,5,1,6949,5036,Tellapur,1,1,349.95
4729,4,5,0,7751,2580,Tellapur,1,1,199.98
4730,5,5,1,6444,3569,Tellapur,1,1,229.99
4734,3,5,1,7055,5783,Tellapur,1,1,407.99
4740,5,5,1,7500,4945,Tellapur,2,1,370.88
4741,5,5,1,6354,5036,Tellapur,1,1,319.99
4742,5,5,1,8088,4945,Tellapur,1,0,399.95
4744,5,5,1,6275,6374,Tellapur,1,0,399.97
4747,5,5,1,6708,5963,Tellapur,1,0,400.0
4757,3,5,1,7409,3374,Tellapur,1,0,249.98
4760,6,5,1,6200,5036,Tellapur,1,1,312.23
4765,4,6,1,6000,5962,Tellapur,1,1,357.72
4767,6,7,1,7500,6000,Tellapur,1,1,450.0
4768,4,4,1,9193,3100,TellapurOsman Nagar Road,3,1,284.98
4769,4,4,1,9193,3100,TellapurOsman Nagar Road,3,1,284.98
4770,4,4,1,7591,2450,TellapurOsman Nagar Road,3,1,185.98
4771,4,4,1,9193,3100,TellapurOsman Nagar Road,3,1,284.98
4772,4,4,1,8621,3410,TellapurOsman Nagar Road,3,0,293.98
4773,2,2,1,6691,1090,kukatpally housing board,1,1,72.93
4774,2,2,1,4000,960,kukatpally housing board,1,0,38.4
4775,3,3,1,5704,1235,kukatpally housing board,1,1,70.44
4776,3,3,0,7226,2214,kukatpally housing board,1,1,159.98
